country,year,population,primary_energy_consumption,fossil_fuel_consumption,renewables_share_energy,energy_per_capita,fossil_fuel_per_capita
Australia,2010,22019166.0,1508.839,1443.765,4.313,6.852389413840651e-05,6.556855968114325e-05
Australia,2011,22357032.0,1558.602,1469.942,5.688,6.971417315142725e-05,6.574853048472624e-05
Australia,2012,22729272.0,1536.113,1448.736,5.688,6.758302685629351e-05,6.373877702726247e-05
Australia,2013,23111788.0,1555.586,1454.284,6.512,6.730703829578222e-05,6.292390705556836e-05
Australia,2014,23469578.0,1566.458,1472.994,5.967,6.674419113969582e-05,6.276184429051088e-05
Australia,2015,23820240.0,1601.271,1500.658,6.283,6.722312621535299e-05,6.299928128347993e-05
Australia,2016,24195706.0,1606.503,1491.048,7.187,6.639620269811511e-05,6.162448824597224e-05
Australia,2017,24590336.0,1601.646,1493.625,6.744,6.51331482416507e-05,6.0740324979699345e-05
Australia,2018,24979228.0,1624.987,1490.425,8.281,6.505353167840095e-05,5.966657576447118e-05
Australia,2019,25357168.0,1679.844,1530.746,8.876,6.624730332661754e-05,6.036738803008286e-05
Australia,2020,25670052.0,1585.126,1413.168,10.848,6.175001125825534e-05,5.5051232463416896e-05
Australia,2021,25921094.0,1589.075,1383.704,12.924,6.130431840569692e-05,5.338138891823007e-05
Australia,2022,26177410.0,1661.016,1429.83,13.918,6.345226666809284e-05,5.462075889096744e-05
Australia,2023,26439114.0,1672.456,1421.88,14.983,6.325688523450521e-05,5.377941182144001e-05
Austria,1965,7269892.0,189.498,141.941,25.096,2.6066136883464017e-05,1.9524499125984265e-05
Austria,1966,7320920.0,198.325,147.077,25.84,2.709017445894778e-05,2.0089961370975232e-05
Austria,1967,7375632.0,200.363,148.031,26.119,2.716553645843502e-05,2.0070280079049497e-05
Austria,1968,7413813.0,214.242,160.469,25.099,2.8897680586224657e-05,2.1644597725893546e-05
Austria,1969,7439324.0,221.926,172.492,22.275,2.983147393499732e-05,2.3186515333920124e-05
Austria,1970,7465310.0,254.149,191.196,24.77,3.404399817288231e-05,2.5611260617442543e-05
Austria,1971,7498548.0,253.084,203.347,19.652,3.375106754000908e-05,2.7118183413642215e-05
Austria,1972,7542083.0,261.826,210.707,19.524,3.471534322812412e-05,2.7937507449864976e-05
Austria,1973,7584024.0,281.51,224.709,20.177,3.711881713454493e-05,2.9629257502349678e-05
Austria,1974,7597028.0,282.962,215.802,23.735,3.724640741089805e-05,2.8406108283397137e-05
Austria,1975,7576929.0,281.064,210.701,25.034,3.7094712118854486e-05,2.7808232068691682e-05
Austria,1976,7563509.0,290.894,230.081,20.905,3.846019089816645e-05,3.0419875219293054e-05
Austria,1977,7566357.0,291.598,217.907,25.271,3.8538757819648216e-05,2.8799460559421133e-05
Austria,1978,7560248.0,304.19,230.44,24.245,4.023545259361862e-05,3.048048159266733e-05
Austria,1979,7547482.0,322.217,239.135,25.784,4.2691986545976525e-05,3.168407688815952e-05
Austria,1980,7547564.0,320.874,234.796,26.826,4.251358451548076e-05,3.110884518501598e-05
Austria,1981,7566318.0,311.52,220.305,29.281,4.11719412268953e-05,2.911653990752173e-05
Austria,1982,7571291.0,301.322,209.962,30.32,3.979796840459573e-05,2.7731334061786818e-05
Austria,1983,7559110.0,300.495,209.993,30.118,3.975269575386521e-05,2.778012226307065e-05
Austria,1984,7558564.0,297.469,218.075,26.69,3.9355226733543566e-05,2.885137970651568e-05
Austria,1985,7562114.0,315.806,221.793,29.769,4.176160264180095e-05,2.932949701631052e-05
Austria,1986,7567247.0,316.435,220.942,30.178,4.181639637241919e-05,2.9197143954730167e-05
Austria,1987,7572379.0,334.019,226.486,32.194,4.411017990515266e-05,2.9909490795429018e-05
Austria,1988,7583766.0,329.132,221.396,32.733,4.3399545819319845e-05,2.919341129459954e-05
Austria,1989,7619393.0,330.973,223.709,32.409,4.343823714041263e-05,2.9360475302953923e-05
Austria,1990,7678732.0,333.824,237.005,29.003,4.347384437951474e-05,3.086512200191386e-05
Austria,1991,7755640.0,349.4,252.509,27.731,4.505108540365463e-05,3.255811254777168e-05
Austria,1992,7840816.0,344.792,237.503,31.117,4.3973994543425066e-05,3.029059730517844e-05
Austria,1993,7905280.0,352.443,239.557,32.03,4.4583240568329014e-05,3.0303417462759065e-05
Austria,1994,7935366.0,349.408,239.954,31.326,4.403174346337649e-05,3.023855484422521e-05
Austria,1995,7947293.0,367.661,252.12,31.426,4.626241916587195e-05,3.172400967222424e-05
Austria,1996,7958043.0,375.696,269.428,28.286,4.720959663072944e-05,3.3856062351007653e-05
Austria,1997,7967086.0,380.569,268.277,29.506,4.7767653066629385e-05,3.367316481835391e-05
Austria,1998,7975856.0,389.247,273.334,29.779,4.8803162945770334e-05,3.427017739537925e-05
Austria,1999,7991382.0,392.804,267.202,31.976,4.915345055460995e-05,3.343626922101834e-05
Austria,2000,8010425.0,395.171,266.378,32.592,4.933208912136372e-05,3.325391599072458e-05
Austria,2001,8039633.0,406.593,281.9,30.668,5.057357717696816e-05,3.5063789603331395e-05
Austria,2002,8078994.0,406.828,283.941,30.206,5.035626960485427e-05,3.514558867106474e-05
Austria,2003,8120105.0,407.704,304.807,25.238,5.020920295981395e-05,3.753732248536195e-05
Austria,2004,8171215.0,422.457,307.233,27.275,5.17006344833663e-05,3.759942676823459e-05
Austria,2005,8227034.0,431.35,312.749,27.495,5.2430803130265415e-05,3.80147936668306e-05
Austria,2006,8267771.0,425.865,306.076,28.128,5.150904639231058e-05,3.7020377076239775e-05
Austria,2007,8294720.0,420.066,292.997,30.25,5.064257744685776e-05,3.5323314108251996e-05
Austria,2008,8321134.0,424.56,293.914,30.772,5.102189196808993e-05,3.5321387685861085e-05
Austria,2009,8342939.0,409.772,271.345,33.782,4.911602494037173e-05,3.252391033903041e-05
Austria,2010,8362829.0,421.558,289.55,31.314,5.040853998090837e-05,3.4623450987698064e-05
Austria,2011,8391201.0,395.869,275.898,30.306,4.717667947651356e-05,3.287944121467237e-05
Austria,2012,8429641.0,414.402,266.205,35.762,4.9160100649600616e-05,3.157963666542857e-05
Austria,2013,8479542.0,410.852,265.785,35.309,4.845214517482194e-05,3.134426364065418e-05
Austria,2014,8546066.0,394.889,251.532,36.303,4.620710862752523e-05,2.9432489756105326e-05
Austria,2015,8642422.0,396.383,260.525,34.274,4.586480502803496e-05,3.0144906138580133e-05
Austria,2016,8736491.0,409.651,265.025,35.305,4.6889649402717864e-05,3.0335405828266747e-05
Austria,2017,8797497.0,417.569,273.692,34.456,4.7464523147890816e-05,3.111021237063224e-05
Austria,2018,8840518.0,408.402,268.067,34.362,4.619661427079273e-05,3.032254444818731e-05
Austria,2019,8879939.0,427.96,276.15,35.473,4.819402475625114e-05,3.109818659790343e-05
Austria,2020,8907780.0,400.144,247.334,38.189,4.492073221386249e-05,2.7766065169997462e-05
Austria,2021,8922086.0,406.033,260.531,35.835,4.550875210124628e-05,2.9200682441303526e-05
Austria,2022,8939617.0,379.769,242.799,36.067,4.2481573875032905e-05,2.7159888393428936e-05
Austria,2023,8958961.0,384.811,230.578,40.08,4.2952637030119896e-05,2.5737136259439012e-05
Azerbaijan,1985,6891144.0,234.951,231.069,1.652,3.409462928071159e-05,3.353129756104356e-05
Azerbaijan,1986,7009132.0,252.834,250.456,0.941,3.6072084246665636e-05,3.573281256509365e-05
Azerbaijan,1987,7132688.0,245.023,242.644,0.971,3.43521264353635e-05,3.401859158847268e-05
Azerbaijan,1988,7261150.0,245.204,243.14,0.842,3.376930651480826e-05,3.348505402036867e-05
Azerbaijan,1989,7348876.0,250.052,247.987,0.826,3.4025883686158266e-05,3.3744888333943854e-05
Azerbaijan,1990,7427840.0,260.551,255.649,1.882,3.5077626874030675e-05,3.441767727899362e-05
Azerbaijan,1991,7538266.0,250.351,245.149,2.078,3.321068797519217e-05,3.2520608850894886e-05
Azerbaijan,1992,7643343.0,214.394,209.227,2.41,2.8049768275478414e-05,2.737375517492804e-05
Azerbaijan,1993,7740112.0,185.98,178.807,3.857,2.4028076079519262e-05,2.310134530353049e-05
Azerbaijan,1994,7821889.0,170.865,165.453,3.167,2.1844467493721787e-05,2.115256301898429e-05
Azerbaijan,1995,7889335.0,160.648,156.047,2.864,2.0362679490730208e-05,1.9779487117735523e-05
Azerbaijan,1996,7949107.0,131.741,127.196,3.45,1.6573056571008544e-05,1.600129423342773e-05
Azerbaijan,1997,8000068.0,126.155,121.092,4.013,1.576924096145183e-05,1.5136371340843602e-05
Azerbaijan,1998,8041100.0,126.645,120.876,4.555,1.5749710860454415e-05,1.5032271704120084e-05
Azerbaijan,1999,8101447.0,126.353,121.9,3.524,1.5596349639761884e-05,1.504669474477831e-05
Azerbaijan,2000,8190341.0,132.055,127.519,3.435,1.612326031358157e-05,1.5569437218792234e-05
Azerbaijan,2001,8282030.0,127.227,123.405,3.004,1.5361813468437085e-05,1.4900332406426926e-05
Azerbaijan,2002,8372128.0,125.609,119.713,4.694,1.5003234542042357e-05,1.429899303976241e-05
Azerbaijan,2003,8462335.0,136.035,128.872,5.266,1.607535036133644e-05,1.5228893680054029e-05
Azerbaijan,2004,8556168.0,153.898,145.959,5.159,1.7986790348202605e-05,1.7058921704202163e-05
Azerbaijan,2005,8656243.0,166.837,158.22,5.165,1.9273604033528172e-05,1.8278137524558866e-05
Azerbaijan,2006,8763353.0,164.092,156.927,4.366,1.8724796319399665e-05,1.790718689524432e-05
Azerbaijan,2007,8878408.0,151.071,144.387,4.425,1.7015550535636568e-05,1.6262712864738815e-05
Azerbaijan,2008,8999697.0,151.163,144.891,4.149,1.679645436951933e-05,1.6099542017914603e-05
Azerbaijan,2009,9119630.0,130.168,123.716,4.957,1.4273386091321688e-05,1.3565901248186604e-05
Azerbaijan,2010,9237203.0,128.439,118.872,7.449,1.3904533655912942e-05,1.28688305323592e-05
Azerbaijan,2011,9359018.0,145.739,138.358,5.065,1.557203971613261e-05,1.4783388599103026e-05
Azerbaijan,2012,9485577.0,150.091,145.098,3.327,1.5823075391196552e-05,1.5296697291055673e-05
Azerbaijan,2013,9614478.0,154.212,149.935,2.773,1.6039560338065156e-05,1.5594710394053634e-05
Azerbaijan,2014,9741879.0,157.241,153.428,2.425,1.614072603447446e-05,1.574932310286342e-05
Azerbaijan,2015,9863485.0,171.826,167.101,2.75,1.7420414792540365e-05,1.6941375183315025e-05
Azerbaijan,2016,9976254.0,170.192,164.513,3.337,1.705970998733593e-05,1.649045824214179e-05
Azerbaijan,2017,10071569.0,166.954,161.877,3.041,1.657676177366208e-05,1.6072669511572628e-05
Azerbaijan,2018,10152524.0,176.167,170.907,2.985,1.7352039748933368e-05,1.6833941983294006e-05
Azerbaijan,2019,10232761.0,185.891,181.059,2.599,1.816626030843484e-05,1.769405148815652e-05
Azerbaijan,2020,10284952.0,184.929,181.424,1.895,1.7980540891197158e-05,1.763975174604607e-05
Azerbaijan,2021,10312992.0,197.549,193.515,2.042,1.9155352782199387e-05,1.876419568637307e-05
Azerbaijan,2022,10358078.0,210.286,205.422,2.313,2.0301642833738074e-05,1.9832057646215833e-05
Azerbaijan,2023,10412652.0,227.849,222.559,2.322,2.1881937473757887e-05,2.137390167269587e-05
Bangladesh,1971,68376208.0,13.407,12.889,3.86,1.9607697461081785e-07,1.8850124008046776e-07
Bangladesh,1972,69346712.0,15.191,14.673,3.407,2.1905869163631004e-07,2.1158897915736798e-07
Bangladesh,1973,71144816.0,19.48,18.501,5.024,2.738077219849722e-07,2.600470566963024e-07
Bangladesh,1974,72947808.0,20.747,20.028,3.463,2.844088200703714e-07,2.745524581081312e-07
Bangladesh,1975,74700344.0,21.331,20.042,6.044,2.8555424055343035e-07,2.6829863059265164e-07
Bangladesh,1976,76380080.0,24.893,23.432,5.868,3.2590958270795215e-07,3.067815587519678e-07
Bangladesh,1977,78137792.0,25.438,24.146,5.08,3.2555309471759837e-07,3.0901820210123165e-07
Bangladesh,1978,80007552.0,27.024,25.528,5.537,3.3776811468997327e-07,3.1906987980334653e-07
Bangladesh,1979,81908160.0,29.795,28.059,5.826,3.6376107093603376e-07,3.425666014228619e-07
Bangladesh,1980,83929768.0,34.75,33.026,4.961,4.1403665026215727e-07,3.934956665196549e-07
Bangladesh,1981,86154832.0,36.84,34.992,5.017,4.276022498656837e-07,4.061524953121608e-07
Bangladesh,1982,88555344.0,40.641,39.095,3.805,4.5893334229496074e-07,4.4147533321083367e-07
Bangladesh,1983,91045480.0,40.19,38.233,4.871,4.4142773479803716e-07,4.1993298294434824e-07
Bangladesh,1984,93534248.0,43.443,40.79,6.106,4.644608892349249e-07,4.360969470776095e-07
Bangladesh,1985,95959104.0,48.274,46.089,4.527,5.03068473836521e-07,4.802983571001246e-07
Bangladesh,1986,98271752.0,52.537,51.206,2.533,5.346093758458687e-07,5.210653006369521e-07
Bangladesh,1987,100490256.0,57.985,56.456,2.637,5.770211193411627e-07,5.618057137798515e-07
Bangladesh,1988,102688832.0,64.576,62.58,3.091,6.288512464529735e-07,6.09413884462139e-07
Bangladesh,1989,104893672.0,69.614,66.894,3.908,6.636625324738369e-07,6.3773151158251e-07
Bangladesh,1990,107147656.0,73.856,71.242,3.539,6.892917937467526e-07,6.648955531047735e-07
Bangladesh,1991,109242832.0,71.255,68.777,3.478,6.522624752166806e-07,6.295790647390027e-07
Bangladesh,1992,111272104.0,77.711,75.357,3.029,6.983870818152229e-07,6.772317345594543e-07
Bangladesh,1993,113418760.0,85.436,83.638,2.104,7.532792635010293e-07,7.374265068671179e-07
Bangladesh,1994,115614904.0,90.69,88.186,2.762,7.844144384706664e-07,7.627563311387605e-07
Bangladesh,1995,117793336.0,107.109,106.009,1.027,9.092959214602768e-07,8.999575324023423e-07
Bangladesh,1996,119876872.0,112.202,110.017,1.948,9.359770415097251e-07,9.177500060228464e-07
Bangladesh,1997,122039232.0,117.891,115.765,1.803,9.660090289653741e-07,9.485884014740441e-07
Bangladesh,1998,124350472.0,125.559,123.001,2.037,1.0097187246703817e-06,9.89147833713088e-07
Bangladesh,1999,126754824.0,126.985,124.522,1.94,1.0018159151086825e-06,9.823847019818355e-07
Bangladesh,2000,129193336.0,136.121,133.906,1.627,1.0536224561923225e-06,1.0364776090308559e-06
Bangladesh,2001,131670488.0,155.585,152.668,1.875,1.1816239338309433e-06,1.1594701464158013e-06
Bangladesh,2002,134139824.0,156.023,153.837,1.401,1.1631370561511993e-06,1.1468406280300472e-06
Bangladesh,2003,136503216.0,164.916,162.741,1.319,1.208147359692976e-06,1.1922136691636628e-06
Bangladesh,2004,138789728.0,175.367,173.204,1.234,1.263544518222559e-06,1.2479597913759152e-06
Bangladesh,2005,140912592.0,190.132,187.978,1.133,1.349290345890451e-06,1.3340042740821913e-06
Bangladesh,2006,142628832.0,205.741,203.589,1.046,1.4424923566646049e-06,1.4274042432037865e-06
Bangladesh,2007,144135936.0,211.576,209.428,1.015,1.4678920876470389e-06,1.4529894890334635e-06
Bangladesh,2008,145421328.0,222.774,220.054,1.221,1.5319210948204242e-06,1.513216823325943e-06
Bangladesh,2009,146706816.0,245.258,244.008,0.51,1.67175600075732e-06,1.6632356059039547e-06
Bangladesh,2010,148391136.0,251.009,248.846,0.861,1.6915363462141026e-06,1.6769600038643817e-06
Bangladesh,2011,150211008.0,271.52,268.757,1.018,1.807590559541415e-06,1.7891964349243964e-06
Bangladesh,2012,152090656.0,294.953,292.377,0.873,1.9393236097291867e-06,1.9223863430505553e-06
Bangladesh,2013,154030144.0,306.461,303.928,0.827,1.989617045349253e-06,1.97317221231709e-06
Bangladesh,2014,155961312.0,318.42,316.239,0.685,2.04166017787796e-06,2.0276759405563347e-06
Bangladesh,2015,157830000.0,385.018,381.858,0.821,2.4394475068111256e-06,2.4194259646455046e-06
Bangladesh,2016,159784576.0,386.638,383.656,0.771,2.419745445267508e-06,2.401082817906029e-06
Bangladesh,2017,161793968.0,402.839,399.297,0.879,2.4898270620323744e-06,2.467935022151135e-06
Bangladesh,2018,163683952.0,430.201,427.053,0.732,2.6282417716796085e-06,2.6090095869630517e-06
Bangladesh,2019,165516224.0,482.462,479.281,0.659,2.914892500205901e-06,2.8956738404085393e-06
Bangladesh,2020,167420944.0,457.292,454.221,0.672,2.7313906436938977e-06,2.7130476578844283e-06
Bangladesh,2021,169356240.0,492.381,488.968,0.693,2.9073685150308012e-06,2.8872157293997554e-06
Bangladesh,2022,171186368.0,517.975,513.671,0.831,3.0257958390705504e-06,3.0006536501785005e-06
Bangladesh,2023,172954320.0,508.489,503.364,1.008,2.94001907555706e-06,2.910386973855293e-06
Belarus,1985,10133217.0,408.044,407.985,0.014,4.026796228680388e-05,4.026213985153975e-05
Belarus,1986,10201675.0,465.838,465.779,0.013,4.566289359345402e-05,4.565711022944761e-05
Belarus,1987,10270610.0,472.619,472.56,0.013,4.6016643607341726e-05,4.601089906052318e-05
Belarus,1988,10333484.0,479.405,479.346,0.012,4.6393355813005566e-05,4.6387646218835775e-05
Belarus,1989,10387611.0,463.661,463.602,0.013,4.463596105013944e-05,4.4630281207103343e-05
Belarus,1990,10428527.0,465.972,465.913,0.013,4.468243693476557e-05,4.4676779376416246e-05
Belarus,1991,10457619.0,464.906,464.853,0.011,4.44561998290433e-05,4.445113175379597e-05
Belarus,1992,10475912.0,403.156,403.105,0.012,3.848409570450764e-05,3.847922739328089e-05
Belarus,1993,10480485.0,337.112,337.056,0.017,3.2165686988722373e-05,3.2160343724550914e-05
Belarus,1994,10475397.0,281.814,281.757,0.02,2.690246488987482e-05,2.6897023568653292e-05
Belarus,1995,10461694.0,250.706,250.647,0.024,2.3964187826560403e-05,2.3958548204525957e-05
Belarus,1996,10436455.0,257.138,257.091,0.018,2.4638442842900198e-05,2.46339393980044e-05
Belarus,1997,10400926.0,260.101,260.039,0.024,2.500748491047816e-05,2.500152390277558e-05
Belarus,1998,10357472.0,254.351,254.268,0.033,2.4557247173827743e-05,2.454923363538902e-05
Belarus,1999,10308281.0,247.417,247.36,0.023,2.4001771003332175e-05,2.3996241468388377e-05
Belarus,2000,10256489.0,254.999,254.919,0.031,2.4862211620370285e-05,2.4854411680254325e-05
Belarus,2001,10201212.0,247.911,247.823,0.036,2.430211233723993e-05,2.4293485911281914e-05
Belarus,2002,10135391.0,256.476,256.391,0.033,2.53049931670125e-05,2.5296606712064685e-05
Belarus,2003,10065881.0,254.552,254.471,0.032,2.528859619937887e-05,2.5280549213725058e-05
Belarus,2004,9999713.0,285.033,284.935,0.034,2.8504118068188557e-05,2.8494317786920485e-05
Belarus,2005,9935166.0,284.106,284.0,0.037,2.8595999301873766e-05,2.8585330129360695e-05
Belarus,2006,9874700.0,302.112,302.003,0.036,3.059454970783923e-05,3.0583511397814614e-05
Belarus,2007,9825990.0,294.727,294.58,0.05,2.9994636672742387e-05,2.9979676348133877e-05
Belarus,2008,9787829.0,298.614,298.314,0.1,3.050870627184026e-05,3.0478055961132956e-05
Belarus,2009,9757710.0,282.515,281.959,0.197,2.89530022925461e-05,2.8896021710011876e-05
Belarus,2010,9731426.0,306.201,305.415,0.257,3.1465172730080874e-05,3.138440347796921e-05
Belarus,2011,9706983.0,300.684,299.935,0.249,3.0976050952185663e-05,3.089889000526734e-05
Belarus,2012,9693754.0,325.236,324.38,0.263,3.355108867008591e-05,3.346278438672984e-05
Belarus,2013,9691143.0,294.205,293.277,0.315,3.035813216253232e-05,3.026237462392207e-05
Belarus,2014,9693741.0,294.863,293.965,0.304,3.0417874791579433e-05,3.032523769719038e-05
Belarus,2015,9700609.0,266.962,266.007,0.357,2.7520127860013735e-05,2.742168043264088e-05
Belarus,2016,9708111.0,272.798,271.647,0.422,2.8100008333238053e-05,2.7981447678132234e-05
Belarus,2017,9707874.0,277.84,275.72,0.763,2.862006655628204e-05,2.8401687125317038e-05
Belarus,2018,9695573.0,307.215,305.292,0.626,3.168611076416009e-05,3.148777282167851e-05
Belarus,2019,9673971.0,308.79,306.44,0.761,3.191967393741412e-05,3.167675404443532e-05
Belarus,2020,9633745.0,286.544,282.854,0.991,2.9743780845351417e-05,2.9360752230830272e-05
Belarus,2021,9578172.0,306.055,287.94,1.177,3.195338317165322e-05,3.006210370830676e-05
Belarus,2022,9534956.0,294.333,278.984,1.232,3.086883673086693e-05,2.9259075762908604e-05
Belarus,2023,9498237.0,296.066,263.571,1.096,3.1170626717358173e-05,2.774946550607234e-05
Belgium,1965,9412091.0,412.941,412.137,0.195,4.387346021197627e-05,4.378803817345158e-05
Belgium,1966,9466114.0,397.859,396.958,0.222,4.202981286724415e-05,4.193463125417674e-05
